request_id,version_id,client_id,delivery_point_id,request_date,deadline,status,actual_completion,priority,file_size_gb
DELIVERY_019026,VER_TITLE_002816_001,CLIENT_00004,DP_00033,2026-03-25T22:33:00.419106,2026-04-24T22:33:00.419106,Pending,,High,287.0
DELIVERY_019027,VER_TITLE_002607_000,CLIENT_00198,DP_00114,2026-04-10T22:33:00.419928,2026-04-18T22:33:00.419928,In Progress,,High,286.79
DELIVERY_019028,VER_TITLE_002146_002,CLIENT_00030,DP_00038,2026-03-17T22:33:00.420620,2026-04-15T22:33:00.420620,Pending,,Low,339.13
DELIVERY_019029,VER_TITLE_001285_001,CLIENT_00098,DP_00010,2026-05-21T22:33:00.421311,2026-06-04T22:33:00.421311,Completed,2026-05-19T22:33:00.421331,Low,264.72
DELIVERY_019030,VER_TITLE_000706_000,CLIENT_00188,DP_00127,2026-05-02T22:33:00.422024,2026-05-16T22:33:00.422024,Failed,,Low,191.25
DELIVERY_019031,VER_TITLE_004649_000,CLIENT_00111,DP_00150,2026-04-21T22:33:00.422715,2026-05-13T22:33:00.422715,Delayed,,Low,455.95
DELIVERY_019032,VER_TITLE_003869_004,CLIENT_00122,DP_00045,2026-05-01T22:33:00.423489,2026-05-17T22:33:00.423489,In Progress,,Urgent,296.82
DELIVERY_019033,VER_TITLE_002791_000,CLIENT_00103,DP_00052,2026-04-05T22:33:00.424195,2026-04-19T22:33:00.424195,Failed,,Urgent,336.67
DELIVERY_019034,VER_TITLE_002084_003,CLIENT_00021,DP_00046,2026-05-06T22:33:00.425051,2026-05-13T22:33:00.425051,Pending,,Medium,362.22
DELIVERY_019035,VER_TITLE_004798_001,CLIENT_00041,DP_00091,2026-02-24T22:33:00.425866,2026-03-07T22:33:00.425866,Failed,,Urgent,492.62
DELIVERY_019036,VER_TITLE_004520_000,CLIENT_00086,DP_00149,2026-05-16T22:33:00.426633,2026-05-31T22:33:00.426633,Delayed,,Medium,84.91
DELIVERY_019037,VER_TITLE_001757_000,CLIENT_00124,DP_00007,2026-03-05T22:33:00.427430,2026-03-30T22:33:00.427430,Completed,2026-05-17T22:33:00.427450,Medium,489.33
DELIVERY_019038,VER_TITLE_002873_000,CLIENT_00107,DP_00068,2026-05-11T22:33:00.428146,2026-05-26T22:33:00.428146,Delayed,,Low,278.24
DELIVERY_019039,VER_TITLE_004512_000,CLIENT_00105,DP_00071,2026-03-27T22:33:00.428903,2026-04-06T22:33:00.428903,Delayed,,High,34.69
DELIVERY_019040,VER_TITLE_004491_004,CLIENT_00112,DP_00130,2026-04-12T22:33:00.429684,2026-04-18T22:33:00.429684,Delayed,,Low,173.18
DELIVERY_019041,VER_TITLE_002952_000,CLIENT_00032,DP_00067,2026-04-02T22:33:00.430447,2026-04-20T22:33:00.430447,Pending,,High,300.19
DELIVERY_019042,VER_TITLE_004091_004,CLIENT_00160,DP_00077,2026-03-23T22:33:00.431212,2026-03-29T22:33:00.431212,Pending,,Urgent,416.7
DELIVERY_019043,VER_TITLE_004384_005,CLIENT_00177,DP_00040,2026-04-24T22:33:00.432183,2026-05-18T22:33:00.432183,Completed,2026-05-20T22:33:00.432211,High,158.39
DELIVERY_019044,VER_TITLE_002430_000,CLIENT_00093,DP_00054,2026-04-28T22:33:00.432908,2026-05-13T22:33:00.432908,Delayed,,Urgent,492.61
DELIVERY_019045,VER_TITLE_002918_003,CLIENT_00089,DP_00135,2026-03-28T22:33:00.433699,2026-04-26T22:33:00.433699,Delayed,,Medium,318.17
DELIVERY_019046,VER_TITLE_003281_000,CLIENT_00165,DP_00103,2026-05-06T22:33:00.434400,2026-05-27T22:33:00.434400,Delayed,,Urgent,101.15
DELIVERY_019047,VER_TITLE_000240_001,CLIENT_00088,DP_00025,2026-04-18T22:33:00.435168,2026-04-27T22:33:00.435168,Failed,,Medium,493.61
DELIVERY_019048,VER_TITLE_002883_002,CLIENT_00179,DP_00127,2026-03-27T22:33:00.435904,2026-04-23T22:33:00.435904,Failed,,Urgent,278.41
DELIVERY_019049,VER_TITLE_004282_000,CLIENT_00025,DP_00073,2026-03-28T22:33:00.436598,2026-04-18T22:33:00.436598,In Progress,,Low,88.26
DELIVERY_019050,VER_TITLE_000959_001,CLIENT_00103,DP_00015,2026-02-25T22:33:00.437344,2026-03-04T22:33:00.437344,Pending,,High,113.25
DELIVERY_019051,VER_TITLE_003139_000,CLIENT_00067,DP_00017,2026-04-01T22:33:00.438053,2026-04-13T22:33:00.438053,In Progress,,Low,96.69
DELIVERY_019052,VER_TITLE_003144_005,CLIENT_00026,DP_00009,2026-05-12T22:33:00.438942,2026-06-10T22:33:00.438942,Completed,2026-05-13T22:33:00.438977,Urgent,461.48
DELIVERY_019053,VER_TITLE_003202_001,CLIENT_00017,DP_00147,2026-05-16T22:33:00.439862,2026-05-30T22:33:00.439862,In Progress,,Low,476.52
DELIVERY_019054,VER_TITLE_002412_000,CLIENT_00077,DP_00131,2026-05-01T22:33:00.440589,2026-05-21T22:33:00.440589,Failed,,Low,337.89
DELIVERY_019055,VER_TITLE_000246_002,CLIENT_00019,DP_00093,2026-03-03T22:33:00.441384,2026-03-27T22:33:00.441384,Pending,,Urgent,44.7
DELIVERY_019056,VER_TITLE_000586_000,CLIENT_00157,DP_00146,2026-04-26T22:33:00.442116,2026-05-26T22:33:00.442116,Completed,2026-05-18T22:33:00.442136,Low,222.76
DELIVERY_019057,VER_TITLE_003674_001,CLIENT_00122,DP_00036,2026-05-19T22:33:00.442831,2026-05-29T22:33:00.442831,Completed,2026-05-14T22:33:00.442850,Medium,338.71
DELIVERY_019058,VER_TITLE_004888_000,CLIENT_00145,DP_00100,2026-04-21T22:33:00.443812,2026-05-13T22:33:00.443812,Completed,2026-05-17T22:33:00.443843,Medium,53.94
DELIVERY_019059,VER_TITLE_001896_002,CLIENT_00195,DP_00012,2026-04-13T22:33:00.444670,2026-04-22T22:33:00.444670,Failed,,Low,293.03
DELIVERY_019060,VER_TITLE_004337_000,CLIENT_00110,DP_00074,2026-04-12T22:33:00.445516,2026-04-30T22:33:00.445516,Delayed,,Urgent,369.97
DELIVERY_019061,VER_TITLE_001981_002,CLIENT_00030,DP_00092,2026-03-07T22:33:00.446325,2026-03-23T22:33:00.446325,Completed,2026-05-16T22:33:00.446347,High,215.99
DELIVERY_019062,VER_TITLE_001339_002,CLIENT_00123,DP_00001,2026-04-13T22:33:00.447063,2026-05-08T22:33:00.447063,Pending,,Urgent,99.95
DELIVERY_019063,VER_TITLE_001269_003,CLIENT_00170,DP_00109,2026-05-20T22:33:00.447878,2026-05-28T22:33:00.447878,Failed,,Medium,436.43
DELIVERY_019064,VER_TITLE_004605_000,CLIENT_00191,DP_00094,2026-03-11T22:33:00.448608,2026-03-26T22:33:00.448608,Failed,,Urgent,212.57
DELIVERY_019065,VER_TITLE_000607_002,CLIENT_00094,DP_00045,2026-02-23T22:33:00.449342,2026-03-24T22:33:00.449342,Delayed,,Urgent,306.74
DELIVERY_019066,VER_TITLE_004269_003,CLIENT_00186,DP_00006,2026-03-03T22:33:00.450197,2026-03-25T22:33:00.450197,Pending,,Low,350.82
DELIVERY_019067,VER_TITLE_002309_001,CLIENT_00016,DP_00066,2026-05-05T22:33:00.450881,2026-06-03T22:33:00.450881,Completed,2026-05-16T22:33:00.450900,Low,473.03
DELIVERY_019068,VER_TITLE_004155_000,CLIENT_00048,DP_00008,2026-03-11T22:33:00.451598,2026-04-01T22:33:00.451598,Delayed,,Urgent,80.58
DELIVERY_019069,VER_TITLE_003769_001,CLIENT_00132,DP_00133,2026-03-29T22:33:00.452312,2026-04-03T22:33:00.452312,In Progress,,Urgent,153.97
DELIVERY_019070,VER_TITLE_002362_001,CLIENT_00147,DP_00008,2026-03-23T22:33:00.452965,2026-04-12T22:33:00.452965,Failed,,Low,15.71
DELIVERY_019071,VER_TITLE_002414_001,CLIENT_00024,DP_00083,2026-04-10T22:33:00.453594,2026-04-29T22:33:00.453594,Failed,,High,225.33
DELIVERY_019072,VER_TITLE_002831_001,CLIENT_00145,DP_00065,2026-05-07T22:33:00.454350,2026-05-15T22:33:00.454350,Failed,,Medium,167.43
DELIVERY_019073,VER_TITLE_003129_001,CLIENT_00042,DP_00003,2026-04-17T22:33:00.455035,2026-05-09T22:33:00.455035,Delayed,,Medium,285.0
DELIVERY_019074,VER_TITLE_004213_001,CLIENT_00108,DP_00137,2026-05-15T22:33:00.455651,2026-05-31T22:33:00.455651,Delayed,,High,42.7
DELIVERY_019075,VER_TITLE_004262_002,CLIENT_00079,DP_00087,2026-03-16T22:33:00.456395,2026-03-23T22:33:00.456395,Completed,2026-05-21T22:33:00.456415,High,62.0
DELIVERY_019076,VER_TITLE_003288_002,CLIENT_00036,DP_00061,2026-05-05T22:33:00.457049,2026-05-12T22:33:00.457049,Completed,2026-05-18T22:33:00.457066,High,422.32
DELIVERY_019077,VER_TITLE_002077_001,CLIENT_00160,DP_00082,2026-04-09T22:33:00.457666,2026-04-18T22:33:00.457666,Pending,,High,77.54
DELIVERY_019078,VER_TITLE_004479_000,CLIENT_00108,DP_00057,2026-03-17T22:33:00.458422,2026-04-06T22:33:00.458422,Delayed,,Urgent,248.31
DELIVERY_019079,VER_TITLE_000518_001,CLIENT_00060,DP_00012,2026-03-20T22:33:00.459110,2026-04-07T22:33:00.459110,Pending,,High,15.0
DELIVERY_019080,VER_TITLE_004394_001,CLIENT_00127,DP_00002,2026-05-02T22:33:00.459731,2026-05-07T22:33:00.459731,Failed,,High,325.7
DELIVERY_019081,VER_TITLE_004365_000,CLIENT_00123,DP_00136,2026-05-09T22:33:00.460485,2026-05-22T22:33:00.460485,Pending,,High,361.5
DELIVERY_019082,VER_TITLE_001670_001,CLIENT_00150,DP_00057,2026-02-27T22:33:00.461125,2026-03-04T22:33:00.461125,Delayed,,Urgent,283.28
DELIVERY_019083,VER_TITLE_003426_003,CLIENT_00002,DP_00071,2026-03-30T22:33:00.461811,2026-04-05T22:33:00.461811,Delayed,,Medium,415.11
DELIVERY_019084,VER_TITLE_004971_001,CLIENT_00165,DP_00138,2026-04-20T22:33:00.462623,2026-05-01T22:33:00.462623,Pending,,Urgent,179.7
DELIVERY_019085,VER_TITLE_004402_001,CLIENT_00040,DP_00115,2026-04-25T22:33:00.463358,2026-05-06T22:33:00.463358,In Progress,,Low,370.14
DELIVERY_019086,VER_TITLE_000771_004,CLIENT_00134,DP_00121,2026-02-28T22:33:00.464021,2026-03-27T22:33:00.464021,Delayed,,Medium,365.62
DELIVERY_019087,VER_TITLE_004205_001,CLIENT_00017,DP_00030,2026-04-09T22:33:00.464753,2026-05-06T22:33:00.464753,In Progress,,Urgent,270.38
DELIVERY_019088,VER_TITLE_003487_001,CLIENT_00186,DP_00145,2026-05-02T22:33:00.466392,2026-05-29T22:33:00.466392,In Progress,,Urgent,36.93
DELIVERY_019089,VER_TITLE_002584_000,CLIENT_00060,DP_00059,2026-04-18T22:33:00.467035,2026-04-24T22:33:00.467035,Failed,,Low,345.27
DELIVERY_019090,VER_TITLE_001398_001,CLIENT_00116,DP_00066,2026-05-17T22:33:00.467641,2026-05-30T22:33:00.467641,Delayed,,Urgent,484.06
DELIVERY_019091,VER_TITLE_001848_000,CLIENT_00186,DP_00082,2026-04-16T22:33:00.468363,2026-05-07T22:33:00.468363,In Progress,,Medium,139.94
DELIVERY_019092,VER_TITLE_002439_000,CLIENT_00096,DP_00022,2026-03-03T22:33:00.469022,2026-03-24T22:33:00.469022,Failed,,Medium,117.86
DELIVERY_019093,VER_TITLE_000709_004,CLIENT_00122,DP_00031,2026-04-09T22:33:00.469636,2026-05-07T22:33:00.469636,Delayed,,High,352.58
DELIVERY_019094,VER_TITLE_003907_004,CLIENT_00153,DP_00043,2026-03-11T22:33:00.470321,2026-04-02T22:33:00.470321,Completed,2026-05-13T22:33:00.470341,Urgent,44.11
DELIVERY_019095,VER_TITLE_002132_000,CLIENT_00104,DP_00038,2026-04-26T22:33:00.470975,2026-05-09T22:33:00.470975,Completed,2026-05-18T22:33:00.470992,Low,314.99
DELIVERY_019096,VER_TITLE_000933_000,CLIENT_00131,DP_00089,2026-04-08T22:33:00.471582,2026-04-23T22:33:00.471582,Delayed,,Low,414.02
DELIVERY_019097,VER_TITLE_003264_000,CLIENT_00054,DP_00137,2026-05-18T22:33:00.472233,2026-06-11T22:33:00.472233,In Progress,,Low,179.33
DELIVERY_019098,VER_TITLE_004427_004,CLIENT_00137,DP_00060,2026-03-23T22:33:00.472909,2026-04-22T22:33:00.472909,Completed,2026-05-21T22:33:00.472926,High,173.75
DELIVERY_019099,VER_TITLE_003586_002,CLIENT_00187,DP_00010,2026-03-29T22:33:00.473522,2026-04-11T22:33:00.473522,Delayed,,Medium,432.78
DELIVERY_019100,VER_TITLE_002812_001,CLIENT_00130,DP_00015,2026-04-28T22:33:00.474173,2026-05-20T22:33:00.474173,Delayed,,Urgent,315.35
DELIVERY_019101,VER_TITLE_000280_001,CLIENT_00090,DP_00130,2026-04-09T22:33:00.474915,2026-04-16T22:33:00.474915,Completed,2026-05-22T22:33:00.474934,Low,41.57
DELIVERY_019102,VER_TITLE_003741_002,CLIENT_00115,DP_00080,2026-04-20T22:33:00.475537,2026-05-05T22:33:00.475537,Pending,,Medium,456.43
DELIVERY_019103,VER_TITLE_000919_004,CLIENT_00035,DP_00072,2026-04-24T22:33:00.476181,2026-05-14T22:33:00.476181,Failed,,Medium,442.9
DELIVERY_019104,VER_TITLE_002800_000,CLIENT_00012,DP_00005,2026-05-18T22:33:00.476892,2026-06-10T22:33:00.476892,Pending,,High,132.21
DELIVERY_019105,VER_TITLE_001884_002,CLIENT_00166,DP_00097,2026-05-21T22:33:00.477515,2026-05-30T22:33:00.477515,Delayed,,Medium,249.96
DELIVERY_019106,VER_TITLE_001997_002,CLIENT_00037,DP_00115,2026-03-28T22:33:00.478227,2026-04-04T22:33:00.478227,In Progress,,Medium,74.25
DELIVERY_019107,VER_TITLE_004045_000,CLIENT_00194,DP_00133,2026-03-23T22:33:00.478970,2026-04-10T22:33:00.478970,Completed,2026-05-17T22:33:00.478990,Urgent,352.29
DELIVERY_019108,VER_TITLE_004606_004,CLIENT_00199,DP_00101,2026-02-28T22:33:00.479618,2026-03-12T22:33:00.479618,Failed,,High,75.61
DELIVERY_019109,VER_TITLE_000125_002,CLIENT_00039,DP_00061,2026-04-19T22:33:00.480279,2026-04-24T22:33:00.480279,Delayed,,High,475.12
DELIVERY_019110,VER_TITLE_004939_000,CLIENT_00170,DP_00041,2026-04-04T22:33:00.480979,2026-05-01T22:33:00.480979,In Progress,,High,11.15
DELIVERY_019111,VER_TITLE_001890_003,CLIENT_00090,DP_00106,2026-05-06T22:33:00.481604,2026-05-12T22:33:00.481604,Delayed,,High,363.16
DELIVERY_019112,VER_TITLE_000265_000,CLIENT_00071,DP_00065,2026-04-10T22:33:00.482260,2026-04-30T22:33:00.482260,In Progress,,High,113.51
DELIVERY_019113,VER_TITLE_002524_003,CLIENT_00137,DP_00133,2026-03-16T22:33:00.482966,2026-03-21T22:33:00.482966,Pending,,Medium,189.83
DELIVERY_019114,VER_TITLE_002720_000,CLIENT_00124,DP_00125,2026-05-16T22:33:00.483583,2026-05-25T22:33:00.483583,In Progress,,High,231.74
DELIVERY_019115,VER_TITLE_000093_001,CLIENT_00170,DP_00075,2026-04-20T22:33:00.484224,2026-04-26T22:33:00.484224,Pending,,Medium,298.29
DELIVERY_019116,VER_TITLE_003179_000,CLIENT_00005,DP_00103,2026-03-21T22:33:00.484936,2026-03-29T22:33:00.484936,Pending,,Urgent,241.33
DELIVERY_019117,VER_TITLE_004401_002,CLIENT_00053,DP_00045,2026-03-24T22:33:00.485573,2026-04-22T22:33:00.485573,Completed,2026-05-16T22:33:00.485590,Medium,156.62
DELIVERY_019118,VER_TITLE_003633_003,CLIENT_00151,DP_00062,2026-05-21T22:33:00.486226,2026-05-28T22:33:00.486226,Completed,2026-05-16T22:33:00.486243,Urgent,260.41
DELIVERY_019119,VER_TITLE_001910_002,CLIENT_00041,DP_00115,2026-04-19T22:33:00.486858,2026-05-12T22:33:00.486858,Failed,,High,223.67
DELIVERY_019120,VER_TITLE_001382_004,CLIENT_00089,DP_00018,2026-03-23T22:33:00.487545,2026-04-15T22:33:00.487545,Pending,,Medium,300.77
DELIVERY_019121,VER_TITLE_001395_003,CLIENT_00197,DP_00110,2026-03-03T22:33:00.488179,2026-03-23T22:33:00.488179,Delayed,,High,379.1
DELIVERY_019122,VER_TITLE_001647_004,CLIENT_00087,DP_00069,2026-02-26T22:33:00.488828,2026-03-21T22:33:00.488828,Delayed,,Low,278.77
DELIVERY_019123,VER_TITLE_002812_001,CLIENT_00094,DP_00002,2026-03-30T22:33:00.489515,2026-04-28T22:33:00.489515,In Progress,,High,307.4
DELIVERY_019124,VER_TITLE_001991_001,CLIENT_00011,DP_00071,2026-05-03T22:33:00.490158,2026-05-28T22:33:00.490158,Pending,,Low,116.66
DELIVERY_019125,VER_TITLE_003004_001,CLIENT_00021,DP_00114,2026-04-12T22:33:00.490786,2026-05-10T22:33:00.490786,Pending,,Low,45.56
DELIVERY_019126,VER_TITLE_001429_001,CLIENT_00193,DP_00086,2026-02-24T22:33:00.491488,2026-03-13T22:33:00.491488,Pending,,Medium,94.45
DELIVERY_019127,VER_TITLE_000687_001,CLIENT_00013,DP_00112,2026-04-24T22:33:00.492127,2026-05-14T22:33:00.492127,In Progress,,High,484.58
DELIVERY_019128,VER_TITLE_003063_000,CLIENT_00021,DP_00002,2026-03-16T22:33:00.492753,2026-04-15T22:33:00.492753,Failed,,Urgent,99.99
DELIVERY_019129,VER_TITLE_003730_002,CLIENT_00076,DP_00134,2026-03-10T22:33:00.493900,2026-03-18T22:33:00.493900,Completed,2026-05-19T22:33:00.493945,High,478.02
DELIVERY_019130,VER_TITLE_004640_000,CLIENT_00166,DP_00025,2026-03-11T22:33:00.494830,2026-03-26T22:33:00.494830,Completed,2026-05-17T22:33:00.494857,Urgent,409.91
DELIVERY_019131,VER_TITLE_004785_004,CLIENT_00013,DP_00038,2026-04-22T22:33:00.495553,2026-05-17T22:33:00.495553,Delayed,,High,308.17
DELIVERY_019132,VER_TITLE_000829_003,CLIENT_00109,DP_00074,2026-05-12T22:33:00.496319,2026-06-03T22:33:00.496319,Completed,2026-05-18T22:33:00.496340,Urgent,278.74
DELIVERY_019133,VER_TITLE_003175_001,CLIENT_00115,DP_00108,2026-03-04T22:33:00.497338,2026-03-28T22:33:00.497338,Delayed,,High,189.68
DELIVERY_019134,VER_TITLE_004884_000,CLIENT_00009,DP_00019,2026-05-22T22:33:00.498560,2026-06-09T22:33:00.498560,In Progress,,Medium,65.19
DELIVERY_019135,VER_TITLE_004095_001,CLIENT_00184,DP_00015,2026-04-25T22:33:00.499629,2026-05-24T22:33:00.499629,In Progress,,Low,283.17
DELIVERY_019136,VER_TITLE_002274_000,CLIENT_00152,DP_00032,2026-03-28T22:33:00.500759,2026-04-18T22:33:00.500759,Failed,,Urgent,482.5
DELIVERY_019137,VER_TITLE_000323_001,CLIENT_00114,DP_00072,2026-04-06T22:33:00.501474,2026-05-04T22:33:00.501474,Pending,,Urgent,415.56
DELIVERY_019138,VER_TITLE_004007_000,CLIENT_00032,DP_00006,2026-05-04T22:33:00.502432,2026-05-19T22:33:00.502432,Failed,,Urgent,80.26
DELIVERY_019139,VER_TITLE_003814_000,CLIENT_00071,DP_00010,2026-03-29T22:33:00.503161,2026-04-23T22:33:00.503161,In Progress,,Low,430.16
DELIVERY_019140,VER_TITLE_002099_001,CLIENT_00063,DP_00095,2026-02-28T22:33:00.504018,2026-03-14T22:33:00.504018,Failed,,Medium,113.23
DELIVERY_019141,VER_TITLE_002151_003,CLIENT_00108,DP_00133,2026-03-24T22:33:00.504764,2026-04-21T22:33:00.504764,Pending,,Urgent,109.43
DELIVERY_019142,VER_TITLE_004799_003,CLIENT_00058,DP_00023,2026-05-09T22:33:00.505415,2026-06-03T22:33:00.505415,Failed,,High,111.08
DELIVERY_019143,VER_TITLE_003789_000,CLIENT_00035,DP_00109,2026-05-14T22:33:00.506221,2026-06-12T22:33:00.506221,Delayed,,Low,275.37
DELIVERY_019144,VER_TITLE_003961_003,CLIENT_00187,DP_00055,2026-05-11T22:33:00.506895,2026-06-02T22:33:00.506895,Pending,,Urgent,240.1
DELIVERY_019145,VER_TITLE_000291_002,CLIENT_00192,DP_00074,2026-02-23T22:33:00.507530,2026-03-05T22:33:00.507530,Completed,2026-05-18T22:33:00.507548,Low,48.78
DELIVERY_019146,VER_TITLE_003246_000,CLIENT_00180,DP_00017,2026-03-22T22:33:00.508640,2026-04-11T22:33:00.508640,Pending,,Urgent,235.42
DELIVERY_019147,VER_TITLE_003923_001,CLIENT_00082,DP_00061,2026-05-20T22:33:00.509525,2026-06-11T22:33:00.509525,In Progress,,High,138.36
DELIVERY_019148,VER_TITLE_003364_002,CLIENT_00140,DP_00083,2026-04-23T22:33:00.510442,2026-05-11T22:33:00.510442,Delayed,,Urgent,186.49
DELIVERY_019149,VER_TITLE_003500_002,CLIENT_00080,DP_00147,2026-03-20T22:33:00.511143,2026-04-07T22:33:00.511143,Completed,2026-05-17T22:33:00.511164,Low,237.14
DELIVERY_019150,VER_TITLE_003800_000,CLIENT_00184,DP_00082,2026-05-21T22:33:00.512204,2026-06-20T22:33:00.512204,Delayed,,High,206.59
DELIVERY_019151,VER_TITLE_003845_001,CLIENT_00162,DP_00094,2026-04-03T22:33:00.513231,2026-05-03T22:33:00.513231,Delayed,,High,332.71
DELIVERY_019152,VER_TITLE_004310_001,CLIENT_00091,DP_00027,2026-03-26T22:33:00.514373,2026-04-07T22:33:00.514373,Pending,,Medium,236.82
DELIVERY_019153,VER_TITLE_002926_003,CLIENT_00152,DP_00084,2026-04-05T22:33:00.515109,2026-04-13T22:33:00.515109,Completed,2026-05-22T22:33:00.515129,Urgent,107.07
DELIVERY_019154,VER_TITLE_004055_001,CLIENT_00056,DP_00112,2026-03-25T22:33:00.515865,2026-04-04T22:33:00.515865,In Progress,,Medium,359.05
DELIVERY_019155,VER_TITLE_000227_002,CLIENT_00126,DP_00101,2026-05-16T22:33:00.516752,2026-06-07T22:33:00.516752,Pending,,High,16.71
DELIVERY_019156,VER_TITLE_004121_001,CLIENT_00121,DP_00135,2026-03-24T22:33:00.517414,2026-04-11T22:33:00.517414,In Progress,,Urgent,454.76
DELIVERY_019157,VER_TITLE_001889_004,CLIENT_00045,DP_00120,2026-03-06T22:33:00.518116,2026-03-28T22:33:00.518116,Failed,,Urgent,257.04
DELIVERY_019158,VER_TITLE_000687_002,CLIENT_00137,DP_00116,2026-04-03T22:33:00.518947,2026-04-28T22:33:00.518947,Completed,2026-05-20T22:33:00.518969,High,96.0
DELIVERY_019159,VER_TITLE_002228_000,CLIENT_00047,DP_00039,2026-03-29T22:33:00.519630,2026-04-07T22:33:00.519630,Failed,,Low,346.16
DELIVERY_019160,VER_TITLE_003898_000,CLIENT_00001,DP_00085,2026-04-27T22:33:00.520404,2026-05-10T22:33:00.520404,In Progress,,Medium,207.18
DELIVERY_019161,VER_TITLE_004497_000,CLIENT_00093,DP_00014,2026-03-11T22:33:00.521108,2026-03-30T22:33:00.521108,Completed,2026-05-16T22:33:00.521127,Medium,350.71
DELIVERY_019162,VER_TITLE_001708_000,CLIENT_00043,DP_00065,2026-03-25T22:33:00.521762,2026-04-16T22:33:00.521762,Delayed,,High,154.19
DELIVERY_019163,VER_TITLE_002936_000,CLIENT_00020,DP_00114,2026-03-28T22:33:00.522518,2026-04-02T22:33:00.522518,In Progress,,Urgent,261.35
DELIVERY_019164,VER_TITLE_002936_002,CLIENT_00051,DP_00124,2026-03-31T22:33:00.523270,2026-04-26T22:33:00.523270,Failed,,High,87.62
DELIVERY_019165,VER_TITLE_001972_000,CLIENT_00017,DP_00031,2026-04-10T22:33:00.523923,2026-04-18T22:33:00.523923,Completed,2026-05-17T22:33:00.523940,Medium,411.27
DELIVERY_019166,VER_TITLE_002629_003,CLIENT_00077,DP_00142,2026-05-05T22:33:00.524674,2026-05-12T22:33:00.524674,Failed,,High,395.92
DELIVERY_019167,VER_TITLE_004182_002,CLIENT_00144,DP_00061,2026-04-22T22:33:00.525307,2026-04-30T22:33:00.525307,Delayed,,Medium,116.65
DELIVERY_019168,VER_TITLE_003582_000,CLIENT_00043,DP_00047,2026-03-07T22:33:00.525922,2026-03-26T22:33:00.525922,Completed,2026-05-17T22:33:00.525938,Urgent,52.53
DELIVERY_019169,VER_TITLE_001541_000,CLIENT_00163,DP_00016,2026-04-30T22:33:00.526653,2026-05-18T22:33:00.526653,Completed,2026-05-17T22:33:00.526673,Medium,366.49
DELIVERY_019170,VER_TITLE_004469_004,CLIENT_00148,DP_00004,2026-05-12T22:33:00.527285,2026-05-21T22:33:00.527285,Completed,2026-05-16T22:33:00.527301,Medium,127.15
DELIVERY_019171,VER_TITLE_003040_000,CLIENT_00076,DP_00086,2026-03-10T22:33:00.527912,2026-03-16T22:33:00.527912,Completed,2026-05-16T22:33:00.527929,Medium,11.6
DELIVERY_019172,VER_TITLE_004272_003,CLIENT_00194,DP_00022,2026-05-03T22:33:00.528677,2026-05-29T22:33:00.528677,Delayed,,Medium,195.71
DELIVERY_019173,VER_TITLE_000194_001,CLIENT_00020,DP_00135,2026-04-20T22:33:00.529415,2026-05-01T22:33:00.529415,Delayed,,Urgent,45.37
DELIVERY_019174,VER_TITLE_000689_000,CLIENT_00190,DP_00003,2026-05-11T22:33:00.530050,2026-05-23T22:33:00.530050,In Progress,,High,412.13
DELIVERY_019175,VER_TITLE_002047_003,CLIENT_00080,DP_00006,2026-05-22T22:33:00.530795,2026-06-06T22:33:00.530795,Failed,,High,246.48
DELIVERY_019176,VER_TITLE_004423_002,CLIENT_00193,DP_00123,2026-05-01T22:33:00.531434,2026-05-14T22:33:00.531434,In Progress,,Low,131.18
DELIVERY_019177,VER_TITLE_000517_003,CLIENT_00009,DP_00124,2026-04-24T22:33:00.532323,2026-05-09T22:33:00.532323,In Progress,,Urgent,193.95
DELIVERY_019178,VER_TITLE_001014_004,CLIENT_00060,DP_00097,2026-05-02T22:33:00.533046,2026-05-11T22:33:00.533046,Delayed,,Urgent,184.92
DELIVERY_019179,VER_TITLE_000426_003,CLIENT_00160,DP_00067,2026-05-03T22:33:00.533883,2026-05-18T22:33:00.533883,Failed,,Urgent,486.5
DELIVERY_019180,VER_TITLE_004021_000,CLIENT_00060,DP_00025,2026-02-24T22:33:00.534687,2026-03-03T22:33:00.534687,In Progress,,Medium,236.66
DELIVERY_019181,VER_TITLE_003496_002,CLIENT_00129,DP_00089,2026-04-02T22:33:00.535507,2026-04-26T22:33:00.535507,Failed,,Urgent,462.77
DELIVERY_019182,VER_TITLE_000691_003,CLIENT_00128,DP_00003,2026-03-03T22:33:00.536215,2026-03-31T22:33:00.536215,In Progress,,Medium,392.74
DELIVERY_019183,VER_TITLE_003034_000,CLIENT_00023,DP_00002,2026-04-09T22:33:00.537008,2026-04-15T22:33:00.537008,In Progress,,Medium,341.49
DELIVERY_019184,VER_TITLE_003704_003,CLIENT_00143,DP_00070,2026-03-10T22:33:00.537695,2026-04-02T22:33:00.537695,Failed,,Urgent,493.98
DELIVERY_019185,VER_TITLE_004484_003,CLIENT_00131,DP_00044,2026-03-19T22:33:00.538400,2026-03-31T22:33:00.538400,Failed,,Urgent,421.24
DELIVERY_019186,VER_TITLE_000152_001,CLIENT_00006,DP_00027,2026-05-02T22:33:00.539175,2026-05-19T22:33:00.539175,Completed,2026-05-14T22:33:00.539197,High,123.12
DELIVERY_019187,VER_TITLE_001059_001,CLIENT_00067,DP_00033,2026-05-18T22:33:00.539881,2026-05-26T22:33:00.539881,Failed,,Urgent,68.85
