job_id,version_id,language_code,job_type,status,completion_date,quality_score,vendor
ab54ac4b-97a0-4857-979b-031a66cd5776,VER_TITLE_003989_000,LANG_027,Audio Description,Pending,,,Rivera-Harmon
e163e920-6a52-4d12-a616-5eeecb904596,VER_TITLE_003989_000,LANG_017,Voice-over,In Progress,,,Internal
c738249f-5a36-4c27-a998-15136731ef4b,VER_TITLE_003990_000,LANG_022,Subtitling,QA Review,,,Wilson-Johnson
7b34d91d-3fb1-48ec-982d-7784393ecaf6,VER_TITLE_003990_000,LANG_017,Subtitling,Completed,2026-02-01T18:57:21.163515,0.8576964700447749,Ramirez-Green
f3c8eddc-a000-43b0-925e-49dbb7ddfebd,VER_TITLE_003990_000,LANG_006,Audio Description,In Progress,,,"Harris, Gutierrez and Ortega"
1fd5b0f5-f120-4c14-a598-e62dab65c35e,VER_TITLE_003990_001,LANG_006,Subtitling,QA Review,,,Hogan Inc
2ede7260-e7e1-458f-abbc-9fb5ee1a02ec,VER_TITLE_003990_001,LANG_001,Dubbing,In Progress,,,"Williams, Brown and Scott"
32fa0ffe-6f42-4e35-b344-f5aae4ebfba7,VER_TITLE_003990_003,LANG_006,Subtitling,Pending,,,Internal
3696b620-525a-4745-b9f1-695b5cc5bb35,VER_TITLE_003990_004,LANG_027,Voice-over,Completed,2026-02-23T18:57:21.163963,0.8180438814273907,Internal
d0268a5c-9dfd-4be1-8676-4a9ab8229159,VER_TITLE_003990_004,LANG_013,Dubbing,Pending,,,"Smith, Davis and Castillo"
4f088999-188a-4f00-be12-3077f6523fd5,VER_TITLE_003991_004,LANG_017,Subtitling,QA Review,,,Internal
0845e79d-3717-42df-b0da-346ed7986b85,VER_TITLE_003992_000,LANG_027,Audio Description,Completed,2026-03-11T18:57:21.164154,0.7471659007430447,Camacho-Williams
1e69bf65-687a-4049-ab3c-52a99c410ef8,VER_TITLE_003992_000,LANG_020,Voice-over,QA Review,,,Frank Group
59736d26-bd26-4a8c-872d-df5215fe0219,VER_TITLE_003992_000,LANG_012,Subtitling,QA Review,,,Houston-Owens
c9c15063-6aea-4d16-a0f8-7c525a1c66c5,VER_TITLE_003992_003,LANG_001,Subtitling,In Progress,,,Parker-Butler
10bdfba9-c08f-4b0b-8137-8921ea93175e,VER_TITLE_003992_003,LANG_014,Audio Description,QA Review,,,Internal
5572d11e-6ec4-4883-9076-184500ab509b,VER_TITLE_003992_003,LANG_022,Voice-over,In Progress,,,Internal
d3c42ce8-3c87-4e04-bdda-c1abb5d201c7,VER_TITLE_003992_004,LANG_008,Subtitling,Completed,2026-03-21T18:57:21.164483,0.9738456348840054,"Rodriguez, Flowers and Ortiz"
0184a211-c674-47c1-925d-15447b785b5d,VER_TITLE_003992_004,LANG_009,Dubbing,Pending,,,Internal
136b72af-e317-488f-8bfc-42a06837dad3,VER_TITLE_003993_001,LANG_022,Subtitling,Pending,,,Internal
bb4395ae-2111-4691-8db1-fb3e904289b0,VER_TITLE_003993_003,LANG_014,Subtitling,In Progress,,,Internal
fb2ce071-18f1-4046-a9d1-2e269e06bbea,VER_TITLE_003993_003,LANG_018,Subtitling,QA Review,,,Internal
91394411-3c43-41ef-8dfc-86638b9a8244,VER_TITLE_003993_003,LANG_023,Dubbing,Pending,,,Internal
f5c049d8-a3a4-446d-b1e4-380879de8652,VER_TITLE_003994_002,LANG_019,Subtitling,Pending,,,Washington-Sweeney
af0c421f-37a0-487c-8bf8-d8c37b09e603,VER_TITLE_003994_002,LANG_023,Subtitling,Completed,2026-02-08T18:57:21.164791,0.8090526381272841,Internal
a261e627-e3be-4ab2-ad26-5eac49ebbd17,VER_TITLE_003994_002,LANG_012,Subtitling,Pending,,,Internal
0f52805e-5ea4-479a-ab70-c586d24e8e73,VER_TITLE_003995_000,LANG_007,Dubbing,Pending,,,Internal
914be000-4ce7-4fe3-9480-387a1cdd4c51,VER_TITLE_003995_000,LANG_010,Subtitling,Pending,,,"Hampton, Perry and Kramer"
2306152b-419d-45b2-98c6-e1e7fad2eb2c,VER_TITLE_003995_000,LANG_020,Audio Description,In Progress,,,Internal
ed56da66-b44f-46ad-bb5a-c8f99f5d33b8,VER_TITLE_003995_001,LANG_024,Voice-over,QA Review,,,Internal
384c5619-f7c3-4e21-a280-d639292baca7,VER_TITLE_003995_003,LANG_022,Voice-over,QA Review,,,Jones-Thompson
ae449e0b-2576-479d-b1d7-e9c7ce30eeda,VER_TITLE_003995_003,LANG_021,Subtitling,Completed,2026-01-26T18:57:21.165095,0.7040719020409043,"Miller, Ryan and Mccarty"
c9be5d70-3fdb-4d70-9d31-ad5cf4a55fdd,VER_TITLE_003995_003,LANG_023,Voice-over,Completed,2026-03-29T18:57:21.165190,0.7357040159020605,Internal
5f824be0-5827-4694-8d6e-f9812671fbc0,VER_TITLE_003996_000,LANG_019,Voice-over,Pending,,,Internal
708a03a8-93d5-4d00-aa1e-6888cbd581ee,VER_TITLE_003996_000,LANG_002,Subtitling,QA Review,,,Internal
7f3ef82b-022f-4092-8f59-2e54503ccc00,VER_TITLE_003996_000,LANG_029,Subtitling,QA Review,,,Bender-Cardenas
0370f9f6-8aeb-4601-b4d3-c88475164c34,VER_TITLE_003996_003,LANG_016,Audio Description,Completed,2026-01-26T18:57:21.165352,0.8028179358075871,Internal
2d72bad3-e11b-4d80-a38b-7b6577ff8610,VER_TITLE_003997_000,LANG_004,Voice-over,In Progress,,,Internal
6ebb84f6-3dce-4712-82f5-5063b3e154eb,VER_TITLE_003997_000,LANG_022,Dubbing,QA Review,,,Ryan-Mora
883a26cc-5557-4978-bfec-995e40d856a5,VER_TITLE_003997_000,LANG_027,Dubbing,QA Review,,,Hicks-Moore
f2d206f7-1e9a-4628-abd4-f7ccf32e592a,VER_TITLE_003997_001,LANG_026,Subtitling,In Progress,,,Santiago-Miller
1ca243ae-2abd-48b3-aa2d-d15312f1120e,VER_TITLE_003998_000,LANG_004,Dubbing,QA Review,,,"Cortez, Gomez and Andrews"
f7d5a633-1c06-42fb-89ba-cbdcad3d34bf,VER_TITLE_003998_001,LANG_001,Audio Description,Pending,,,Internal
b58a3e97-30dc-4b99-9c1c-e75f0bb96ca8,VER_TITLE_003998_002,LANG_001,Voice-over,Pending,,,Internal
bdde4bd6-2a41-4c96-812e-71e619bb6949,VER_TITLE_003998_004,LANG_026,Dubbing,Completed,2025-11-30T18:57:21.165945,0.7761405681092431,Moon PLC
6c4b442a-f0b6-4fc8-91e8-ded53931f7da,VER_TITLE_003998_004,LANG_018,Subtitling,In Progress,,,Internal
1548cc10-4b15-4f36-9ce8-a64223e89596,VER_TITLE_003998_004,LANG_015,Subtitling,QA Review,,,Harper LLC
3642bab6-f66b-48bc-9eec-ac987ba9dea1,VER_TITLE_003998_005,LANG_002,Voice-over,In Progress,,,"Baker, Choi and Bradford"
923d2ac1-f62f-479a-919c-29b682f2edfc,VER_TITLE_003998_005,LANG_029,Subtitling,In Progress,,,"Marshall, Dorsey and Yates"
757fd30f-a72f-48b3-b3b5-ef9f81aa7a2c,VER_TITLE_003999_000,LANG_030,Subtitling,Pending,,,Dennis PLC
25bc0a8e-06ef-4772-a081-bd95b2d64d83,VER_TITLE_003999_000,LANG_019,Voice-over,QA Review,,,Roberts PLC
7853ff0a-6e71-4dd9-ab15-b242ee10d88b,VER_TITLE_003999_001,LANG_004,Audio Description,In Progress,,,"Long, Black and Madden"
cf679ba8-9201-4ab0-b2e3-fcd5b02dedfc,VER_TITLE_003999_001,LANG_027,Dubbing,Completed,2026-02-17T18:57:21.166510,0.7767124159514762,Internal
c2322d1d-f7bd-4e83-909c-2b0d8229c359,VER_TITLE_003999_001,LANG_021,Dubbing,Pending,,,"Campbell, Jones and Watkins"
0d6d4240-b632-4533-96e6-b2138bd548a0,VER_TITLE_004000_000,LANG_003,Voice-over,Pending,,,Internal
0a8b5cb5-68b3-4e4b-afc9-9133671e9315,VER_TITLE_004000_000,LANG_013,Subtitling,Completed,2026-01-02T18:57:21.166660,0.9064851833584013,"Poole, Odom and Li"
6bd77768-d047-4172-af24-9c273641ca35,VER_TITLE_004000_000,LANG_005,Subtitling,In Progress,,,Internal
90407689-8192-4092-bc88-71479ef41b02,VER_TITLE_004001_000,LANG_030,Audio Description,Completed,2026-05-01T18:57:21.166821,0.8388371376364179,Internal
b6d6e121-fd43-4c43-b545-cd8bd0721a28,VER_TITLE_004001_000,LANG_025,Dubbing,In Progress,,,Internal
1e712529-d71a-4a1d-949d-b4b34fc5171c,VER_TITLE_004001_000,LANG_003,Dubbing,Completed,2026-05-15T18:57:21.166835,0.8784604192967174,Internal
7aca7da0-d781-476f-a236-04235a9c82ff,VER_TITLE_004001_003,LANG_015,Audio Description,QA Review,,,Internal
155876cf-aae6-4b08-b786-c279d8f66bd0,VER_TITLE_004001_003,LANG_004,Audio Description,Pending,,,Internal
3f469832-fc80-47aa-9c8c-ac52812d4716,VER_TITLE_004002_000,LANG_021,Subtitling,In Progress,,,Internal
ecc9c328-7e83-4a33-a65e-fb2dbef8e92d,VER_TITLE_004002_000,LANG_024,Dubbing,Pending,,,Internal
8dd64190-5078-4cac-b802-30e586371667,VER_TITLE_004002_000,LANG_017,Dubbing,Completed,2025-12-15T18:57:21.166939,0.7304455484847161,Internal
763c668c-182e-43f6-aae4-0700205b37d7,VER_TITLE_004003_000,LANG_007,Subtitling,Completed,2026-01-09T18:57:21.166984,0.9155660618539483,"Wong, Lawson and Logan"
6bd81df2-17c2-419f-a028-038825efa382,VER_TITLE_004004_002,LANG_023,Dubbing,Pending,,,Internal
5d97c9ad-a557-4125-9921-1e4809cd0b02,VER_TITLE_004004_002,LANG_018,Dubbing,Completed,2026-03-04T18:57:21.167135,0.7836979087789124,"Dillon, Benton and Gibbs"
f2064790-441b-4ab6-821a-306b3a70c772,VER_TITLE_004004_003,LANG_010,Audio Description,QA Review,,,"Sanchez, Williams and West"
5c4560a8-a6cc-4cc4-a96c-36338d234ede,VER_TITLE_004004_003,LANG_015,Voice-over,In Progress,,,"Carroll, Dickerson and Atkins"
f7ec7a97-3c22-4256-a7a3-677be1c6557e,VER_TITLE_004004_004,LANG_001,Audio Description,In Progress,,,Owen-Chandler
b67b938a-5705-406a-be2e-057f27eff052,VER_TITLE_004004_004,LANG_029,Audio Description,QA Review,,,Internal
8cc0c2ee-2b1a-413b-8b90-5e990a3890bc,VER_TITLE_004005_002,LANG_026,Dubbing,QA Review,,,Internal
69b6e593-1d3c-4a9b-abaa-5df0f13332ea,VER_TITLE_004005_002,LANG_006,Audio Description,Pending,,,"Taylor, Leblanc and Anderson"
c04c7a02-13f1-4e0a-9cee-34b28493ab80,VER_TITLE_004005_004,LANG_014,Dubbing,Pending,,,"Lyons, Stephens and Rodriguez"
91cb6bbd-e9d1-4388-80fa-71e757c26127,VER_TITLE_004005_004,LANG_015,Voice-over,Pending,,,Internal
fe3e638f-8b1b-412c-9d8c-6fdfda2659eb,VER_TITLE_004006_000,LANG_030,Voice-over,Completed,2026-05-07T18:57:21.167950,0.9255794503321475,Internal
212e88a4-370b-4e66-b0ea-03484cc3398c,VER_TITLE_004006_000,LANG_026,Voice-over,Pending,,,Internal
88467216-07b9-41ea-8221-66fa17c1f728,VER_TITLE_004007_000,LANG_016,Dubbing,QA Review,,,Internal
2bb85c5c-a594-4af1-8184-7837d264fae8,VER_TITLE_004007_000,LANG_002,Dubbing,Completed,2026-03-07T18:57:21.168019,0.8854204169210079,"Casey, Morales and Coleman"
30410099-4aac-4cee-8bb0-4582b582c719,VER_TITLE_004007_001,LANG_020,Voice-over,In Progress,,,Internal
7b8cd528-3051-4656-84cd-77976d551552,VER_TITLE_004007_001,LANG_007,Audio Description,Pending,,,Lopez-Martinez
aba45f84-630e-495d-97c3-ae13730d6c4f,VER_TITLE_004007_001,LANG_002,Dubbing,Pending,,,Internal
2b7aeafa-be79-4b3d-9f86-4297e26bb970,VER_TITLE_004007_002,LANG_019,Voice-over,QA Review,,,Internal
3a1c1fc8-52db-41e9-8b28-ca04b12347ad,VER_TITLE_004007_002,LANG_023,Dubbing,QA Review,,,Internal
cba2cb61-babf-4407-b921-11bfb2dd9537,VER_TITLE_004007_003,LANG_007,Dubbing,Completed,2025-11-28T18:57:21.168327,0.7694398823801484,Internal
74d0f124-c8ee-47aa-bcca-19a39aee4a9a,VER_TITLE_004007_004,LANG_013,Audio Description,Pending,,,Internal
70a0fcce-c288-4253-b4e9-e2fb271337cf,VER_TITLE_004007_004,LANG_027,Dubbing,QA Review,,,"Smith, Hahn and Anderson"
f88cd2d7-3972-4f54-8d9c-200186fe6f78,VER_TITLE_004009_000,LANG_018,Audio Description,Completed,2026-05-09T18:57:21.168513,0.7591672296372145,"White, Farley and Bradley"
4460c0ad-537d-400d-bac7-5c71826d2357,VER_TITLE_004009_000,LANG_027,Audio Description,Completed,2025-12-06T18:57:21.168610,0.9935939333706465,Internal
c7dfc090-945a-436f-8f82-1fef7acf5364,VER_TITLE_004009_000,LANG_021,Audio Description,QA Review,,,Internal
2796e03b-ee16-4a97-bc92-e1e135d0af5b,VER_TITLE_004010_000,LANG_009,Subtitling,QA Review,,,Mcbride and Sons
6ed03e5f-1519-4327-848b-9c41128ce32a,VER_TITLE_004010_000,LANG_005,Subtitling,In Progress,,,Internal
99b1cf78-22fe-48ed-9e02-d39ef8a80958,VER_TITLE_004010_000,LANG_012,Voice-over,Completed,2026-04-19T18:57:21.168710,0.7509954291423978,Internal
5dbaef1e-4d9c-44c4-a74a-43ccbee9577f,VER_TITLE_004010_001,LANG_009,Dubbing,Pending,,,Internal
fa7bf4d1-e465-4608-a8d0-eb5d75d60b20,VER_TITLE_004010_001,LANG_001,Subtitling,QA Review,,,Jimenez-Sandoval
f92f4391-d883-4033-832a-61eea78921c6,VER_TITLE_004010_001,LANG_030,Subtitling,QA Review,,,Gregory-Sanchez
0f175259-a69d-4936-8b84-a6562b9e63e6,VER_TITLE_004010_003,LANG_023,Dubbing,In Progress,,,Smith-Williams
b7f940ae-70a3-4aa7-a187-5cf24eb03dde,VER_TITLE_004011_000,LANG_005,Voice-over,Pending,,,Internal
b509d40c-2612-4fec-b177-cedd45aa5cb8,VER_TITLE_004011_000,LANG_013,Voice-over,Pending,,,Internal
0af9cf12-6d92-41c5-ac21-7e20afdb5ba4,VER_TITLE_004011_000,LANG_019,Voice-over,Completed,2026-01-10T18:57:21.169049,0.7268380074488255,Lopez and Sons
be3cf78e-e643-4368-ac42-4cfa64c0e702,VER_TITLE_004011_005,LANG_009,Subtitling,In Progress,,,Internal
25206d5b-f87f-466b-9717-c8b737713d5e,VER_TITLE_004012_000,LANG_019,Subtitling,QA Review,,,Internal
a018b26f-0490-480b-a2f2-8e2ae099aa06,VER_TITLE_004012_000,LANG_011,Subtitling,In Progress,,,Internal
b250f7cc-8913-4823-894d-2fae1799704a,VER_TITLE_004012_000,LANG_007,Voice-over,QA Review,,,Wilson Inc
9dabd7a8-f558-4d7b-ae7d-60ff4154b013,VER_TITLE_004012_001,LANG_013,Voice-over,Completed,2025-12-31T18:57:21.169266,0.841942073934659,Internal
f9dd2aa5-3eed-4706-b824-fda4b9cffd55,VER_TITLE_004012_002,LANG_014,Dubbing,QA Review,,,Welch-Shaw
71df3a16-627e-4b3c-814f-17bbc84e4212,VER_TITLE_004013_000,LANG_010,Dubbing,Completed,2026-01-07T18:57:21.169434,0.9127389788194007,"Khan, Walker and Smith"
e815556c-f1cf-43a0-84b8-3a4e8f4b458e,VER_TITLE_004013_000,LANG_005,Voice-over,Completed,2026-05-09T18:57:21.169558,0.8827149255587393,"Stephenson, Ramos and Baker"
e6fc61f5-ddc9-43b7-bc77-06b0e322f6fa,VER_TITLE_004013_000,LANG_017,Audio Description,QA Review,,,Ford-Potter
fa9ed7d8-f309-4460-aa45-eb736b1ad9be,VER_TITLE_004013_001,LANG_018,Dubbing,In Progress,,,Schmidt-Johnson
808f15fd-6bdf-4575-80fb-16ad4048d0e4,VER_TITLE_004014_004,LANG_028,Audio Description,Completed,2026-01-10T18:57:21.169872,0.8748066628933603,Internal
b47aab1f-0783-4b77-9792-603ddf305081,VER_TITLE_004014_004,LANG_011,Dubbing,Pending,,,"Beltran, Hall and Gardner"
af2d58d7-96de-462b-bf36-5209027b4bea,VER_TITLE_004014_004,LANG_010,Dubbing,QA Review,,,Wilson-Wyatt
2dac4112-86d6-48b2-b9a1-cf2fe0d959e3,VER_TITLE_004015_001,LANG_018,Audio Description,Pending,,,Internal
5e7ad6bc-3f0e-47ff-8145-931c95da0013,VER_TITLE_004015_001,LANG_017,Subtitling,QA Review,,,Internal
b36e31e5-0260-48e9-bac7-9667f2961100,VER_TITLE_004015_001,LANG_020,Dubbing,In Progress,,,Internal
52421df1-1787-4582-8d10-0d7557af2ed2,VER_TITLE_004016_000,LANG_019,Subtitling,Pending,,,Grant-Porter
cc9a6112-8dc9-48fd-adf9-709d8f525362,VER_TITLE_004016_000,LANG_009,Subtitling,Pending,,,Nelson Group
df775447-d5e8-45c8-8143-3f646fc242bd,VER_TITLE_004016_001,LANG_019,Audio Description,In Progress,,,Internal
da6a5d52-8098-49b5-b3af-662e3eecf7d5,VER_TITLE_004016_001,LANG_027,Audio Description,In Progress,,,Internal
fc0daf57-9001-4612-b733-1491a747f47f,VER_TITLE_004017_000,LANG_024,Voice-over,In Progress,,,Greene Group
8656b9d6-27c4-45d6-81cb-a4e5687b6607,VER_TITLE_004017_000,LANG_029,Voice-over,QA Review,,,Internal
cc8d3574-d246-4e56-afd8-2eb8e1525718,VER_TITLE_004017_000,LANG_010,Audio Description,Pending,,,Harris-Schwartz
853e486c-5d7c-4625-82d3-ea72115d1f65,VER_TITLE_004017_001,LANG_003,Subtitling,Completed,2025-12-16T18:57:21.170496,0.8818150642583893,Internal
97af1261-09ce-4236-bc7d-4cb043e684cd,VER_TITLE_004017_001,LANG_029,Dubbing,In Progress,,,Internal
79ef4960-18d4-4a5c-941c-c7ecbd04d107,VER_TITLE_004017_001,LANG_002,Audio Description,In Progress,,,Villarreal-Johnson
b52d5926-a7e1-4b4c-9fe2-a55c2722d9ba,VER_TITLE_004018_001,LANG_025,Audio Description,QA Review,,,Benson-Williams
374a5639-9b03-4fcb-9cd9-60deda3a45b6,VER_TITLE_004018_002,LANG_012,Subtitling,In Progress,,,Internal
62871206-f161-4fce-995a-3b9fb990f28b,VER_TITLE_004018_002,LANG_003,Subtitling,Completed,2025-12-30T18:57:21.170725,0.7019911795013248,Internal
b14823ae-2b32-41fe-8412-49bfebf77e9b,VER_TITLE_004018_002,LANG_001,Dubbing,QA Review,,,Molina Ltd
ea7fadf8-9daf-451a-bb6e-7b54ccf10649,VER_TITLE_004018_003,LANG_001,Dubbing,Completed,2026-01-12T18:57:21.170810,0.8167300791695644,Johnson-Coleman
995fcdec-efdf-4b31-a38d-0c5d4b73cbdb,VER_TITLE_004018_003,LANG_002,Voice-over,In Progress,,,Carter-Hebert
d515ceea-88dd-4166-9521-5d517a20b5ef,VER_TITLE_004019_002,LANG_021,Audio Description,In Progress,,,Internal
bf001013-f24c-421a-935e-cc37ae83893b,VER_TITLE_004019_002,LANG_030,Dubbing,Pending,,,Internal
93d5d511-1adc-443d-83d3-a2300a39ba55,VER_TITLE_004019_002,LANG_024,Dubbing,In Progress,,,Internal
b3aa56e6-7356-4aef-92ee-ee2ce6cf9f90,VER_TITLE_004019_003,LANG_003,Audio Description,QA Review,,,Internal
cee5f45e-430c-40ab-ac49-351ec9258059,VER_TITLE_004019_003,LANG_022,Subtitling,Pending,,,Miller-Wilson
70a7c0a8-6d8e-4a97-b6fe-5c00ed15b534,VER_TITLE_004019_003,LANG_013,Subtitling,In Progress,,,"Winters, Fox and Kelly"
d53d73ad-743e-4da7-8cf4-3c92d1d1419c,VER_TITLE_004019_004,LANG_011,Audio Description,Completed,2026-01-08T18:57:21.171240,0.774098991295363,Internal
a010ba41-ade6-4dee-b791-3932a874d9f0,VER_TITLE_004019_004,LANG_027,Subtitling,Completed,2026-02-24T18:57:21.171252,0.7145764257195026,Internal
1f7f0923-7449-4a31-8137-04a92d7c1c79,VER_TITLE_004019_004,LANG_006,Audio Description,QA Review,,,Internal
b9cab831-aa34-4b3e-b099-3de59dc6c878,VER_TITLE_004021_003,LANG_004,Dubbing,In Progress,,,Grant-Klein
fdfed8e5-dd2d-47c1-a423-b7f8a323392b,VER_TITLE_004021_003,LANG_016,Dubbing,QA Review,,,Robertson Group
40bebd8d-9bee-4c18-bfba-83a7943c6777,VER_TITLE_004021_003,LANG_023,Voice-over,Completed,2026-04-04T18:57:21.171429,0.903404948515027,Internal
13878dae-339f-4445-9238-8e9f3bf0b0df,VER_TITLE_004022_002,LANG_025,Subtitling,In Progress,,,Internal
cc0028e5-b114-4014-b7b6-230b2c4ad5ca,VER_TITLE_004022_002,LANG_017,Subtitling,Completed,2025-12-07T18:57:21.171493,0.8540683692217383,Internal
e24175c4-f706-4cf9-bb92-9ed44f6ede46,VER_TITLE_004023_000,LANG_017,Subtitling,Completed,2026-01-12T18:57:21.171558,0.9738704104707013,Internal
bef2812b-e0dc-43f1-93ef-ff188ca3f50d,VER_TITLE_004023_000,LANG_021,Dubbing,Pending,,,Internal
a2f7b9a1-b59e-4e11-a56d-e33fc4fa9da9,VER_TITLE_004023_000,LANG_005,Audio Description,Pending,,,Internal
6bcc1aaa-816f-4e4a-896d-e0a21c7affac,VER_TITLE_004025_001,LANG_020,Dubbing,QA Review,,,"Wilson, Donovan and Robinson"
68551bf8-4002-4485-beb2-6592a5f5b0e9,VER_TITLE_004025_001,LANG_004,Dubbing,In Progress,,,Internal
8f5f44d9-7016-4e71-973e-43f9bcdf7c26,VER_TITLE_004025_001,LANG_016,Subtitling,QA Review,,,Internal
e1123144-1552-404f-9080-489b280b5d74,VER_TITLE_004026_001,LANG_018,Subtitling,In Progress,,,Caldwell-Beard
d490f1d8-b828-4a0b-b632-7117d4ddf7b5,VER_TITLE_004026_001,LANG_010,Audio Description,In Progress,,,Garcia-Ball
7888bcf2-2871-40e1-8825-19663a968b9f,VER_TITLE_004026_002,LANG_030,Subtitling,In Progress,,,Internal
f599f328-4d7b-45c8-8e17-6875b6393f20,VER_TITLE_004026_002,LANG_024,Subtitling,Pending,,,Freeman Group
8b5b0957-8a8a-4688-9c8d-e880b4e38bc7,VER_TITLE_004027_000,LANG_030,Subtitling,Completed,2026-02-05T18:57:21.172025,0.8575860060447338,Internal
cdada073-d748-46a1-b020-86065871583a,VER_TITLE_004027_000,LANG_005,Dubbing,In Progress,,,Scott LLC
ba5baf8d-225f-4a98-b065-dd8b382097b9,VER_TITLE_004027_003,LANG_001,Dubbing,Completed,2026-04-07T18:57:21.172112,0.9737864227960552,Henderson-Sanders
1859fa74-b877-4737-ad32-ec8564f301fd,VER_TITLE_004027_003,LANG_003,Voice-over,Pending,,,Brown Inc
a67ac516-2dd5-4509-8244-f09ff424d698,VER_TITLE_004027_003,LANG_011,Dubbing,QA Review,,,Internal
e849a75d-6bc9-4391-a349-98a7e2527fac,VER_TITLE_004027_005,LANG_023,Voice-over,Pending,,,Moody LLC
e63ab9b2-c3e6-4b5c-b7af-4c9493451545,VER_TITLE_004027_005,LANG_001,Subtitling,Pending,,,Bradley Inc
1d03f875-d977-4c83-b35a-e46107bbdc13,VER_TITLE_004027_005,LANG_020,Subtitling,Pending,,,Internal
f2f07f48-3f59-419e-9f2f-e0685a862f7d,VER_TITLE_004028_001,LANG_014,Voice-over,Completed,2026-04-03T18:57:21.172381,0.785350817743475,Internal
a7dd492f-86f7-4559-b58f-5ed1d97440eb,VER_TITLE_004028_001,LANG_012,Audio Description,In Progress,,,"Mora, Rodriguez and Solomon"
30db42ff-7b61-4ea3-bddd-5b7352fcf963,VER_TITLE_004031_000,LANG_005,Voice-over,In Progress,,,"Williams, Lee and Jones"
33385a9f-80c8-4dea-b9b0-9a6f5c379ac6,VER_TITLE_004031_000,LANG_024,Audio Description,In Progress,,,Internal
72b6ccb1-ab41-49cb-beb6-f11179c73326,VER_TITLE_004031_002,LANG_016,Subtitling,QA Review,,,Irwin and Sons
71fe6eb5-491d-4204-bf23-84a6e4acc761,VER_TITLE_004031_002,LANG_030,Dubbing,Pending,,,French-Fletcher
3e853e4b-11bd-4743-9f08-6dcc1b53f535,VER_TITLE_004031_003,LANG_029,Audio Description,QA Review,,,Internal
86b54117-7510-43bf-b684-52bfea7641b4,VER_TITLE_004031_003,LANG_006,Subtitling,Pending,,,Internal
7320afaa-30fd-42b4-9789-27f1338fba55,VER_TITLE_004031_004,LANG_026,Audio Description,Pending,,,Green-Barrett
4a8ae1eb-a434-409c-ac36-a31aadcba8e8,VER_TITLE_004031_004,LANG_022,Audio Description,Completed,2026-02-16T18:57:21.172919,0.7099779452815009,Internal
5fe5f117-a56c-49de-88e0-d0a5a16fb80c,VER_TITLE_004031_004,LANG_008,Voice-over,Pending,,,Internal
cfa4a1aa-44cd-4eb6-8323-c34685cd117b,VER_TITLE_004032_003,LANG_027,Subtitling,Pending,,,"Baker, Murphy and Robinson"
25a65042-ae07-4b4b-b92e-7c2b5b68876e,VER_TITLE_004034_001,LANG_004,Voice-over,Pending,,,Internal
09a634c1-a495-478e-a50b-d3d3dc968629,VER_TITLE_004034_003,LANG_025,Audio Description,Completed,2025-12-17T18:57:21.173169,0.9886154036429691,"Ford, Weaver and Morales"
f5e67722-afd1-4003-8098-5219c82f93da,VER_TITLE_004034_003,LANG_024,Audio Description,In Progress,,,Internal
0bc33946-6295-4919-bdec-93c7e98113cf,VER_TITLE_004034_003,LANG_011,Dubbing,Pending,,,Anderson-Gregory
0a9c5a66-da9f-4dc6-8eae-ceeadffe0c66,VER_TITLE_004035_000,LANG_005,Voice-over,QA Review,,,"Shields, Mcguire and Harris"
d5f93e87-43c5-45aa-ae3e-47fcd1e13de5,VER_TITLE_004035_001,LANG_019,Audio Description,Pending,,,"Johnson, Booth and Christian"
39efe908-59b9-4cc8-8c09-c99fa5631cfc,VER_TITLE_004035_001,LANG_009,Subtitling,In Progress,,,"Christensen, Carpenter and Smith"
b224a100-9d0d-4650-b473-3c18af97597a,VER_TITLE_004036_000,LANG_015,Subtitling,Pending,,,Internal
720521d0-ca89-405b-8e52-13ddc51008ea,VER_TITLE_004036_000,LANG_005,Dubbing,QA Review,,,Internal
cf896e03-b6d5-4d1d-b6fa-6e8e53479507,VER_TITLE_004036_000,LANG_001,Dubbing,In Progress,,,"Kramer, Thomas and Cortez"
58c20de1-9292-4e21-ae2b-33172703574b,VER_TITLE_004036_002,LANG_006,Audio Description,QA Review,,,White and Sons
e20fb217-97c4-40e2-9341-1c93dc4dfa3e,VER_TITLE_004036_002,LANG_024,Audio Description,In Progress,,,Cardenas Group
95c37fe4-d12f-464e-877a-312169bbe414,VER_TITLE_004036_002,LANG_019,Voice-over,Pending,,,"Martinez, Lane and French"
9e78f39c-85b8-4a02-903d-db7b77c8777a,VER_TITLE_004037_000,LANG_027,Subtitling,Completed,2026-05-21T18:57:21.174132,0.750241737201638,Internal
90f55425-d218-4a64-a0dc-1d26cd4e3701,VER_TITLE_004037_000,LANG_002,Subtitling,Completed,2026-01-04T18:57:21.174143,0.7394270252956282,Williams-Jones
23513f83-6e2e-47b6-8b8d-ecc49ed51eed,VER_TITLE_004037_000,LANG_008,Voice-over,Pending,,,Cabrera-Cameron
0125c0e0-35f4-4ea0-b418-0ddd9ea91432,VER_TITLE_004038_001,LANG_007,Voice-over,Completed,2025-11-27T18:57:21.174311,0.784200591197088,Burns Group
3a6c4bca-eb0c-4825-802e-580f386c603e,VER_TITLE_004038_001,LANG_003,Dubbing,Pending,,,Internal
b06667ec-e3f8-4e01-8bf4-612f8ba7f905,VER_TITLE_004039_002,LANG_007,Audio Description,QA Review,,,Harrell PLC
